SampleFac1orstudent2,sample1fac2student,ccunivtype,ccage,ccteachload,ccsalary,ccoctoberhours,ccjulyhours,ccphdlikelihood,cctenure,ccprestige,ccteacheval,ccrespectint,ccrespectext,ccliked,ccpublish,ccundergrad,ccreadjournal,ccproudtitle,ccratherwork,cckids,ccirespect,ccilike,ccienvy,ccifeelsorry,Condition,Department,Title,univtypeofuniv,univage,univteachingload,univsalary,univoctoberhours,univjulyhours,univphdlikelihood,univtenure,univprestige,univteacheval,univrespectint,univrespectext,univliked,univpublish,univundergrad,univreadjournal,univproudtitle,univrather,univkids,univirespect,univilike,univienvy,univifeelsorry,myInsttype,myInsttypeother,mydept,deptcode,myinsttenure,mytitle,titlecodetrad3,titlecoderank,mytenure,mytenure_TEXT,highphd,highaa,highBA,highmasters,highprofdoc,highother,hightext,ethalnative,ethasian,ethpacisl,ethblack,ethlatino,ethwhite,ethother,ethtext,ethnoanswer,myFirstLangenglish,myGender,comments,filter_$,difteachload,diffage,diffsalary,diffrespectint,diffrespectext,diffpublish,diffundergrad,Deptcode3cat,Tenuretrack,univteachloadreversed
1,2,5,35,3,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,40,2,60000,30,0,,4,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,38,1,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,40,3,65000,70,40,100,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,38,2,45000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,25,1,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,45,1,60000,50,25,60,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,40,1,55000,60,30,51,8,,4,4,,4,,7,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,64,1,75000,40,20,98,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,2,45,2,40000,55,55,80,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,45,2,45000,50,30,89,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,45,1,530000,50,25,37,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,40,1,50000,60,30,90,4,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,,,,,,,,,,
1,2,5,42,1,60000,45,15,80,7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,5,40,2,65000,50,5,20,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,5,40,1,50000,40,10,100,1,11,5,5,1,4,3,7,1,6,3,7,5,3,5,3,1,2,1,1,32,4,45000,40,5,100,1,40,6,3,3,7,6,7,3,5,1,7,7,7,5,1,4,,English,3,1,Adjunct Professor,0,7,3,,1,,,,,,,,,,,,1,,,,1,2,"Great study idea! As someone who has done adjunct work for a long time, I am fed up with zero chance at benefits or tenure (my M",1,-3,-8,-5000,-2,2,3,0,3,2,5
1,2,5,46,2,75000,50,25,100,4,5,4,5,3,6,3,7,5,4,5,6,4,4,4,4,1,2,1,4,37,1,64000,60,20,70,5,20,5,5,4,5,3,7,5,7,4,4,4,4,4,4,1,,English,3,1,Adjunct Professor,0,7,3,,,,,1,,1,current Ph.D. student,,,,,,1,,,,1,2,,1,1,-9,-11000,0,1,0,0,3,2,8
1,2,5,40,1,70000,50,0,100,8,16,4,4,4,4,2,7,2,4,4,4,4,4,4,4,1,2,1,1,40,2,80000,50,20,100,4,57,4,3,4,4,3,7,3,4,4,4,4,4,4,4,2,,Biology,2,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,,1,-1,0,10000,-1,0,1,0,2,1,7
1,1,5,40,3,65000,60,30,95,5,10,5,5,3,4,6,7,4,5,4,4,6,6,1,4,1,2,1,3,40,4,70000,60,30,100,5,40,5,5,4,5,6,5,5,5,4,4,5,5,2,1,1,,Biology,2,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,"I feel that I am particularly ignorant of positions at community colleges and small liberal arts schools, so I was very uncertai",1,-1,0,5000,0,1,0,-2,2,1,5
1,2,5,40,1,50000,320,300,58,7,21,5,5,2,4,3,7,5,5,4,5,7,4,4,1,1,2,1,2,40,2,40000,320,320,44,3,30,5,2,2,4,2,6,3,4,4,4,7,4,4,4,1,,English,3,1,Assistant Professor,1,1,2,,1,,,,,,,1,,,,,1,,,,1,2,,1,-1,0,-10000,-3,0,-1,-1,3,1,7
1,2,5,40,2,60000,90,20,51,7,20,4,5,1,4,2,4,4,7,5,3,3,3,1,3,1,2,1,3,38,4,65000,60,30,100,8,75,5,5,4,4,5,2,4,6,5,4,5,4,4,3,4,,English,3,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,1,,1,-2,-2,5000,0,3,3,-2,3,1,5
1,2,5,35,1,50000,60,20,91,7,11,4,4,2,4,3,7,3,5,6,5,5,4,3,4,1,2,1,2,42,3,65000,60,20,98,7,39,4,4,3,5,5,5,4,5,5,4,5,4,4,4,2,,Language & Literature,6,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,,1,-2,7,15000,0,1,2,-2,,1,6
1,2,5,40,2,40000,60,20,70,7,10,4,4,2,4,3,7,3,5,4,5,5,4,2,1,1,2,1,2,40,2,50000,60,20,90,7,60,4,3,3,4,3,7,3,5,2,4,6,4,5,1,5,,Natural Sciences,5,1,Assistant Professor,1,1,2,,1,,1,,,,,,,,,,1,,,,1,1,"I enjoy teaching, and always sought a teaching-focused position; I am very happy to have gotten a tenure-track position at a sma",1,0,0,10000,-1,1,0,0,,1,7
1,2,3,50,2,45000,65,40,100,4,10,4,4,4,4,3,7,7,7,4,5,4,4,4,4,1,2,1,1,35,3,55000,65,65,100,4,51,4,4,4,4,7,3,6,6,4,4,4,4,4,4,4,,Psychology,1,2,Assistant Professor,1,1,2,,1,,,,,,,,,,,,,1,East Indian,,1,2,,1,-1,-15,10000,0,0,4,-4,1,1,6
1,1,5,45,2,40000,30,5,19,4,20,4,4,4,4,5,5,3,4,6,4,4,4,4,4,1,2,1,2,45,6,60000,30,10,91,5,61,4,4,4,4,4,6,5,5,4,4,4,4,4,4,4,,Psychology,1,1,Assistant professor,1,1,3,,1,,,,,,,,,,,,1,,,,1,2,,1,-4,0,20000,0,0,-1,1,1,2,3
1,2,5,45,1,41000,55,25,63,2,20,5,4,3,4,2,7,5,5,4,4,4,4,4,4,1,2,1,2,45,2,41000,50,20,82,5,50,5,5,5,5,4,5,5,5,4,4,4,4,4,4,2,,psychology,1,1,assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,,1,-1,0,0,1,2,2,-2,1,1,7
1,2,5,38,1,68000,60,25,83,7,20,6,4,2,5,2,7,3,6,5,6,3,4,2,5,1,2,1,2,34,4,60000,55,15,85,4,60,6,2,3,5,5,7,4,5,4,6,5,6,2,3,4,,Psychology,1,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,1,,1,-3,-4,-8000,-2,1,3,0,1,1,5
1,2,5,40,1,55000,40,0,90,1,1,5,4,1,5,1,6,2,1,7,5,3,2,1,6,1,2,1,3,30,1,45000,50,0,90,1,45,6,4,2,4,2,7,2,3,6,2,4,4,1,3,1,,Psychology,1,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,,1,0,-10,-10000,0,1,1,1,1,1,8
1,1,5,40,2,50000,30,30,80,8,31,5,3,1,5,2,7,2,5,5,5,6,6,1,4,1,2,1,4,40,2,40000,30,30,80,5,64,5,2,2,4,2,7,2,5,5,5,6,6,2,5,1,,Psychology,1,1,Assistant Professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,,1,0,0,-10000,-1,1,0,0,1,1,7
1,2,5,40,1,45000,50,25,20,4,10,4,3,2,4,2,6,1,4,5,5,4,4,3,4,1,2,1,2,40,3,50000,50,25,20,1,50,4,1,2,4,2,7,3,3,4,5,4,4,3,4,1,,Writing,3,1,Assistant professor,1,1,2,,1,,,,,,,,,,,,1,,,,1,1,,1,-2,0,5000,-2,0,0,1,3,1,6
1,2,5,45,3,85000,50,30,90,8,30,6,6,6,6,6,7,4,6,4,4,6,6,4,2,1,2,1,1,33,4,40000,50,30,90,1,80,7,1,1,3,3,7,6,4,4,4,7,7,4,5,1,,Writing/Rhetoric Dept.,3,1,Assistant Professor,1,1,3,,1,,,,,,,,,,,,1,,,,1,1,I can't wait to read the results!,1,-1,-12,-45000,-5,-5,-3,0,3,2,5
1,2,5,40,2,70000,65,30,66,5,26,4,4,2,4,4,7,3,7,5,4,5,4,4,4,1,2,1,2,40,4,65000,65,25,22,3,33,5,4,3,4,3,7,3,5,4,6,5,4,4,4,4,,English,3,1,Assistant Professor,1,1,3,,1,,,,,,,,,,,,1,,,,1,2,,1,-2,0,-5000,0,1,-1,0,3,2,5
1,2,2,40,1,50000,240,20,60,8,10,6,4,3,4,4,7,4,4,5,4,4,4,2,4,1,2,1,2,40,2,65000,60,20,80,5,50,6,4,4,4,5,6,5,5,4,4,5,4,4,4,2,,English,3,1,Assistant Professor of English and Writing Center Director,1,1,2,,1,,,,,,,,,,,,1,,,,1,1,,1,-1,0,15000,0,1,1,-1,3,1,7
1,2,5,40,1,65000,55,20,85,5,20,4,4,4,4,4,7,4,5,4,4,5,4,4,1,1,2,1,4,38,2,50000,60,20,85,3,40,4,4,4,4,4,7,4,5,4,4,5,4,4,1,2,,English,3,1,Assistant Professor/Director of composition,1,1,2,,1,,,,,,,,,,,,1,,,,1,2,,1,-1,-2,-15000,0,0,0,0,3,1,7
1,1,5,50,2,50000,45,35,50,8,24,6,6,5,4,3,7,4,6,3,6,4,4,2,2,1,2,1,3,50,2,50000,50,35,80,7,52,7,6,4,5,3,7,5,6,3,5,4,4,4,4,4,,English,3,1,Assitant Professor,1,1,2,,,,,,1,,,,,,,,1,,,,1,1,,1,0,0,0,0,-1,0,0,3,1,7
1,2,5,40,1,35000,60,30,83,7,27,4,4,3,4,4,6,3,4,4,4,4,4,2,4,1,2,1,2,40,2,40000,60,20,90,4,50,4,4,4,4,4,6,3,4,4,4,4,4,3,4,2,,Psych,1,1,Assoc prof,1,2,1,,1,,,,,,,,,,,,1,,,,1,1,,1,-1,0,5000,0,1,0,0,1,1,7
1,2,5,35,1,40000,55,30,40,2,29,6,6,3,5,2,7,2,5,6,6,6,5,2,6,1,2,1,2,30,4,55000,60,35,89,5,50,5,6,6,5,6,6,5,6,3,5,6,5,5,3,3,,Psychology,1,1,Assoc prof,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,-3,-5,15000,0,3,4,-1,1,1,5
1,2,5,30,1,45000,60,30,30,4,40,4,7,4,4,3,7,3,6,4,4,6,4,1,6,1,2,1,4,30,2,38000,50,0,20,2,50,6,3,3,4,2,7,3,4,4,4,6,4,2,4,1,,Writing & Rhetoric,3,1,Associate Director,,8,3,,1,,,,,,,,,,,,1,,,,1,2,,1,-1,0,-7000,-4,-1,-1,0,3,2,7
1,1,5,37,4,50000,50,0,30,7,38,4,6,3,4,2,7,4,4,4,5,5,4,2,2,1,2,1,1,42,4,55000,50,25,90,8,59,6,2,2,4,3,6,5,5,4,4,5,4,3,3,2,,Biological Sciences,2,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,0,5,5000,-4,-1,1,-1,2,1,5
1,2,5,40,1,60000,35,0,50,7,60,5,4,4,4,2,6,4,4,4,4,4,4,4,4,1,2,1,2,35,4,75000,50,0,,3,51,4,4,4,4,4,6,4,4,4,4,4,4,4,4,6,,Biological Sciences,2,1,Associate Professor,1,2,1,,,,,1,,,,,,,,,1,,,,1,2,,1,-3,-5,15000,0,0,2,0,2,1,5
1,2,5,40,2,70000,55,25,91,4,30,6,6,4,4,5,7,4,7,5,5,5,5,2,5,1,2,1,1,40,2,65000,60,40,100,4,19,7,2,2,4,2,7,3,2,6,6,3,6,2,5,1,,English,3,1,Associate Professor,1,2,3,,1,,,,,,,,,,,,1,,,,1,2,,1,0,0,-5000,-4,-2,-3,0,3,2,7
1,2,5,40,1,60000,50,0,60,8,10,7,6,4,6,3,7,2,6,4,4,7,4,2,1,1,2,1,1,32,3,45000,50,0,95,5,60,7,6,4,6,5,7,3,5,5,4,7,4,3,1,2,,English,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,-2,-8,-15000,0,0,2,0,3,1,6
1,2,5,40,2,45000,200,160,95,7,76,4,4,4,4,4,7,6,6,2,4,7,4,4,4,1,2,1,1,40,4,70000,200,160,97,7,88,4,4,4,4,5,7,6,4,4,4,6,4,4,4,3,,English,3,1,Associate Professor,1,2,1,,1,,1,1,,,,,,,,,,,,1,1,2,How can people judge the characters of these two individuals based on the limited information provided?,1,-2,0,25000,0,0,1,0,3,1,5
1,1,5,35,1,45000,55,40,60,3,10,,,2,,2,7,2,2,7,,4,4,1,7,1,2,1,2,38,2,50000,55,5,50,4,20,,2,2,,2,7,2,3,5,,2,,1,2,1,,English,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,1,,1,-1,3,5000,,0,0,0,3,1,7
1,1,5,45,2,70000,60,30,60,7,38,5,4,2,4,5,7,3,5,5,6,4,4,2,2,1,2,1,2,39,2,35000,65,20,80,4,21,5,3,2,4,3,7,2,5,4,4,4,4,2,2,1,,English,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,0,-6,-35000,-1,0,-2,0,3,1,7
1,2,5,42,1,55000,50,20,90,8,10,5,5,3,5,5,7,3,6,2,6,5,5,1,1,1,2,1,2,42,1,45000,60,0,50,1,50,5,5,3,5,3,7,3,5,2,7,5,5,1,3,2,,English,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,1,,1,0,0,-10000,0,0,-2,0,3,1,8
1,2,5,40,1,75000,50,30,80,5,40,4,4,4,4,3,7,4,5,4,4,5,4,4,4,1,2,1,2,40,4,75000,50,30,100,5,60,4,3,4,4,3,7,4,5,4,4,5,4,4,4,1,,English,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,-3,0,0,-1,0,0,0,3,1,5
1,2,5,55,2,65000,50,10,90,8,42,4,4,4,4,5,3,5,5,2,4,4,4,1,1,1,2,1,3,38,2,40000,40,12,50,3,50,4,4,4,4,4,5,4,3,5,4,4,4,1,,6,,English,3,1,Associate Professor,1,2,2,,1,,,,,,,,,,,,,,,1,1,3,"Some of these  questions require us to infer an awful lot. I don't particularly """"like"""" or dislike people based on so little in",1,0,-17,-25000,0,0,-1,2,3,1,7
1,2,5,50,2,65000,60,30,90,8,10,7,7,4,6,5,7,2,7,4,4,6,4,4,4,1,2,1,4,30,1,35000,60,40,10,2,10,4,1,2,5,1,7,2,3,7,4,4,4,4,6,2,,English,3,1,Associate Professor,1,2,1,,,,,1,,,,,,,,,,,,1,1,3,,1,1,-20,-30000,-6,-2,-4,0,3,1,8
1,2,5,28,3,65000,50,5,80,7,41,7,7,6,5,4,7,4,7,2,4,7,4,4,1,1,2,1,3,28,4,55000,50,0,80,4,60,5,3,4,5,4,7,4,4,4,4,5,6,4,2,3,,Environmental Sciences,5,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,"To explain my assumptions, I assumed that an associate professor at a community college is tenured, highly respected and essenti",1,-1,0,-10000,-4,-2,0,0,,1,5
1,2,5,35,2,65000,50,40,100,8,51,4,6,3,6,6,7,2,6,4,4,7,6,4,1,1,2,1,1,35,2,65000,50,40,100,3,71,6,4,5,6,6,7,2,4,4,4,7,6,4,4,2,,First Year Studies,7,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,0,0,0,-2,2,0,0,,1,7
1,2,5,41,2,47000,40,10,71,5,23,3,5,3,4,3,7,3,3,6,4,5,4,2,4,1,2,1,2,33,2,42000,40,10,43,2,35,5,4,3,5,2,7,2,4,6,2,5,5,2,4,1,,Liberal Studies,5,1,Associate Professor,1,2,2,,1,,,,,,,,,,,,1,,,,1,2,"very interesting survey and I hope you'll publish results to WPA-list, where I received info about the survey!",1,0,-8,-5000,-1,0,-1,0,,1,7
1,1,5,40,2,30000,60,10,70,1,5,4,3,1,4,1,7,2,2,7,4,4,4,1,5,1,2,1,1,40,4,60000,60,20,100,4,50,6,4,3,4,4,7,3,4,4,4,4,4,2,4,1,,Psychology,1,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,1,"Unless the type of institution is explicit in the title (e.g., """"Rockford Community College""""), it is virtually impossible to di",1,-2,0,30000,1,2,3,0,1,1,5
1,2,5,44,2,64000,50,35,90,7,15,4,3,2,4,3,6,2,5,4,4,4,4,2,4,1,2,1,1,45,1,47000,50,25,60,7,20,4,3,2,4,2,6,2,6,4,4,4,4,2,4,1,,Psychology,1,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,,,,1,1,1,,1,1,1,-17000,0,0,-1,0,1,1,8
1,1,5,45,2,45000,35,25,80,7,36,2,5,3,4,1,5,4,2,6,5,3,6,1,2,1,2,1,2,50,4,60000,30,20,75,5,60,6,5,4,6,4,5,4,5,6,5,5,4,3,4,1,,Psychology,1,1,Associate Professor,1,2,1,,,,,,1,,,,,,,,1,,,,2,1,,1,-2,5,15000,0,1,3,0,1,1,5
1,1,5,30,2,40000,,,,,20,,,,,,,,,,,4,4,3,4,1,2,1,2,35,2,40000,,10,55,2,49,,,,,,,,,,,4,4,3,4,2,,Psychology,1,1,Associate professor,1,2,2,,1,,,,,,,,,,,,1,,,,1,2,,1,0,5,0,,,,,1,1,7
1,2,5,35,1,50000,50,40,70,5,40,4,4,3,4,3,6,3,6,4,5,7,4,1,4,1,2,1,2,40,2,60000,60,40,95,7,75,4,5,5,4,6,5,6,5,6,4,6,4,4,4,5,,Psychology,1,1,Associate Professor,1,2,1,,1,,,,,,,,1,,,1,1,,,,1,3,,1,-1,5,10000,1,2,3,-1,1,1,7
1,2,5,40,2,50000,65,20,100,8,11,6,4,2,4,2,7,2,3,4,5,5,4,3,4,1,2,1,3,40,4,45000,60,20,100,5,26,7,5,3,5,3,7,3,4,4,5,5,4,3,4,4,,Sciences,5,1,Associate professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,The rise in adjuncts is also a major concern (potentially covered by your lecturer/instructor component though that's generally,1,-2,0,-5000,1,1,1,0,,1,5
1,2,5,45,1,75000,250,65,60,7,50,4,7,4,5,5,7,2,7,4,2,7,4,4,3,1,2,1,1,45,2,75000,65,25,100,1,75,7,2,4,6,2,7,2,4,7,5,4,6,2,6,4,,Writing,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,-1,0,0,-5,0,-3,0,3,1,7
1,1,5,45,2,45000,45,35,91,5,31,6,5,3,5,3,7,3,3,5,5,6,6,4,3,1,2,1,2,45,3,50000,45,35,80,5,38,6,3,3,5,4,7,3,3,5,4,6,6,3,4,5,,Biological Sciences,2,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,-1,0,5000,-2,0,1,0,2,1,6
1,2,5,35,1,45000,50,20,51,8,8,4,4,5,4,2,7,4,5,5,5,6,5,2,5,1,2,1,1,45,4,60000,50,10,75,7,84,6,5,5,4,3,6,4,5,4,6,5,6,4,2,2,,English,3,1,Associate Professor,1,2,1,,1,,,,,,,,,,,,1,,,,1,2,,1,-3,10,15000,1,0,1,-1,3,1,5
1,1,5,40,1,45000,45,10,70,5,13,3,5,2,5,2,7,4,3,6,4,7,7,2,4,1,2,1,3,40,2,45000,50,0,50,1,30,3,1,2,4,1,7,2,2,6,4,6,7,2,4,6,,Biological Sciences,2,1,Community College Professor,0,9,1,,1,,,,,,,,,,,,1,,,,1,1,,1,-1,0,0,-4,0,-1,0,2,1,7
1,2,5,35,2,45000,50,10,,3,,5,5,3,5,4,7,5,5,5,4,5,5,3,3,1,2,1,3,35,2,45000,50,10,,4,,5,5,4,5,5,6,5,5,4,4,5,5,3,3,4,,Library,7,2,Dean,1,9,3,,1,,,,,,,,,,,,1,,,,1,2,You need to talk to the person who put this survey online. It's hard (sometimes impossible) to use.,1,0,0,0,0,1,1,-1,,2,7
1,2,5,45,3,50000,45,15,100,8,34,4,4,4,4,4,4,4,4,4,4,7,4,4,4,1,2,1,2,35,4,65000,45,15,100,4,49,4,4,4,4,4,4,4,4,4,4,7,4,4,4,6,,Biology,2,1,Faculty,0,9,1,,1,,,,,,,,,,,,1,,,,1,2,"Yes, faculty judge others based on title.  And teaching at a community college does not get a lot of respect in the academy.",1,-1,-10,15000,0,0,0,0,2,1,5
1,1,5,40,2,65000,50,40,50,5,20,5,4,3,4,4,1,4,4,4,4,5,4,3,2,1,2,1,1,35,4,60000,50,40,80,1,60,5,3,4,4,6,1,6,3,4,4,5,4,3,2,1,,English,3,1,Full Professor,1,3,1,,1,,,,,,,,,,,,1,,,,1,1,,1,-2,-5,-5000,-1,1,2,0,3,1,5
1,1,5,40,2,75000,55,10,85,4,29,4,4,3,4,5,7,2,4,4,4,4,4,1,3,1,2,1,2,35,4,60000,55,10,90,4,50,4,4,3,4,4,7,1,2,4,4,4,4,1,4,1,,English,3,1,Full Professor,1,3,1,,1,,,,,,,,,,,,1,,,,1,4,,1,-2,-5,-15000,0,0,-1,0,3,1,5
1,1,5,40,2,55000,200,100,65,8,25,4,4,2,4,4,7,4,4,4,4,4,4,4,4,1,2,1,3,40,4,75000,200,120,90,7,70,6,4,6,4,6,6,6,6,4,4,4,4,4,4,1,,English,3,1,Full Professor,1,3,1,,,,,,,1,Ph.D. in Creative Writing,,,,,,1,,,,1,1,,1,-2,0,20000,0,4,2,-1,3,1,5
1,2,5,35,2,51000,100,20,75,5,70,5,6,5,5,4,7,5,6,5,6,7,6,4,1,1,2,1,2,35,4,55000,100,25,90,7,75,6,6,5,6,5,7,5,6,4,6,6,5,4,1,6,,Psychology,1,1,Full Professor,1,3,1,,1,,,,,,,,,,,,1,,,,1,1,,1,-2,0,4000,0,0,1,0,1,1,5
1,2,5,30,1,49000,55,55,93,7,39,4,6,3,6,2,7,5,6,1,4,6,4,4,4,1,2,1,2,30,1,48000,55,55,97,2,70,7,3,6,6,4,7,4,6,2,4,7,7,4,4,5,,Psychology,1,1,Full Professor,1,3,1,,1,,,,,,,,,,,,1,,,,1,1,"Beth, when you are done, I am very interested in this study. I think this is fascinating. Comparing, presumably, community colle",1,0,0,-1000,-3,3,2,0,1,1,8
