claim_id,prior_label,loading_scale,looic_alt,looic_null,looic_diff_alt_minus_null,elpd_diff_alt_minus_null,pseudo_bf10,waic_alt,waic_null,waic_diff_alt_minus_null
study_40_claim_01,narrow,0.25,4385.709646177076,4384.192052401538,1.5175937755384439,-0.7587968877692219,0.4682294208126239,4385.722012834383,4384.084727262339,1.637285572044675
study_40_claim_01,primary,0.5,4382.437224221112,4380.835065006667,1.602159214445237,-0.8010796072226185,0.4488441270861011,4382.382765863101,4380.675648946973,1.7071169161281432
study_40_claim_01,wide,1,4381.233194332473,4380.701947488081,0.5312468443926264,-0.2656234221963132,0.7667278058158246,4381.097705170157,4380.48837096069,0.6093342094663967
