claim_id,study_id,prior_label,rscale,bf10,log_bf10,log10_bf10,bf_error,bridge_sd_log10,bridge_span_log10,bridge_repetitions,model_null,model_alt,method
study_37_claim_01,study_37,gelman_cauchy_sensitivity,2.5,18.100910210459972,2.8959622248781045,1.2577004140648247,,0.004950495471340345,0.013374263240785833,5,full Bayesian GLMM without HUMAN_family1,"full Bayesian GLMM with HUMAN_family1 (Cauchy(0, 2.5) focal prior)",full_bayesian_glmm_bridge_sampling_cauchy
study_37_claim_02,study_37,gelman_cauchy_sensitivity,2.5,1.850464509559736,0.6154366938218628,0.26728076008761614,,0.003228256055424036,0.008466275668780554,5,full Bayesian GLMM without synchronous11,"full Bayesian GLMM with synchronous11 (Cauchy(0, 2.5) focal prior)",full_bayesian_glmm_bridge_sampling_cauchy
