label,n_seeds,mean_log10,sd_log10,min_log10,max_log10,range_log10,distance_to_threshold,category_stable
study_26_claim_01,20,10.59908181735,5.720187337703242,6.728673558025066,33.87549425269118,27.14682069466612,10.121960562630337,TRUE
study_26_claim_02,20,7.4449894835355845,1.6014463768163671,4.841700445379818,12.03357685322294,7.191876407843122,6.967868228815922,TRUE
study_39_claim_01,20,1.3278256071343626,0.13621868149356817,1.035625263245966,1.6528134764834375,0.6171882132374715,0.8507043524147002,TRUE
study_39_claim_02,20,0.607516972589535,0.0810439268860035,0.5070941244417109,0.8324501307943821,0.32535600635267126,0.13039571786987253,TRUE
